id,歌曲名,评论内容,点赞数
18861490,Promise,永远不要去揣度人心，因为你无法估量自己的轻薄，更不要被一时的假象所迷惑，因为只有涉及利益时，才会展露出对方罕见的本色。平日的交集只是工作需要，不要纵情至深，更不要为此伤感，这只是你必须经历的成长阶段，人只有从挫败中才得以成长....,10942
25713016,Jar Of Love,看了打鼓女孩过来听的赞,10942
33715026,ZUTTER (GD&T.O.P;),18，20，23，25的，阿姨都抗韩34年了，还是倒下了……一个人去了演唱会，后边妹子99的，左边妹子89的，我一个82年生的阿姨内心是复杂兼崩溃的，你们能明白吗[大哭][大哭][大哭],10940
2529459,Beethoven Virus,听这里我突然发现了一个令人惊愕事实:我在家里用流量听了一中午的歌[惊恐][惊恐][惊恐],10939
29814898,可惜没如果,我觉得他那么唱是故意的，你们听，第一段副歌是最不好好咬字的，配合那句歌词“把该说的话好好说”一开始就不好好说，所以模棱两可，感觉声音糊住了一样。第二段副歌的时候已经开始明朗了，到最后第三段副歌，那个清晰啊，开始后悔当初为什么不好好说,10934
4132379,I Hate Myself For Loving You,那么老的歌竟然那么那么那么好听！我觉得不掺两句脏话无法表达我的爱，太特么好听了，摇头晃脑抖得听不下来[亲亲],10929
5079881,Only Wish,纯音乐只要是鼓点加钢琴[禁止][这边]就等着跪吧[大哭][大哭],10929
28949444,喜欢你,邓紫棋的感觉是现代人的一种感情表达，不卑不亢，喜欢就说。我爱你那是常常表达的，而黄家驹也是羞涩的表达，仿佛是初恋那时美好，欲言又止，感谢，黄家驹，让我的内心宁静，找到初恋的感觉，喜欢你，慢慢的才敢说爱你。[可爱],10928
299601,笑忘书,年少莫听王菲,10922
185668,烟花易冷,青花瓷，初遇三惹 帘外芭蕉惹骤雨门环惹铜绿，而我路过那江南小镇惹了你  兰亭序，初恋三怨 心事密缝绣花鞋针针怨怼，若花怨蝶你会怨着谁  烟花易冷，初别三等 容我在等历史转身，等酒香醇等你弹一曲古筝   三惹三怨三等，三首中国风的歌曲串联成一个凄美的爱情故事。,10920
28892408,我的天空,高三累了来一遍[憨笑][憨笑],10912
36308916,Monody,远古时代，战骑猛犸在强大兽族的胯下怒吼，号角已经吹响。悠扬的笛声叙述着人族城市的繁荣。人类的文明历史是否会由于这次对战灭亡。女声的介入代表精灵族女王决定挺身而出。而这一切被这位dj站在高山上看透，唯有电音不死族。,10905
27795934,Wake,愿圣歌赐我力量，高考算个球！干他娘的！💥,10903
399354289,不说再见,我的高中没有颜值那么高的同学，我们喜欢的男生女生不高不帅不美成绩也不好，但是想起他就会很暖，每次换座都想离他近一些，现实毕竟不是电影，我们高中读的课本太多玩的时光太少，那时还不知道何为‘看脸’，但是班上每个人都了解，懂他们的善良与独特，而今在大学，我最怀念的不过是那些朝夕相处,10903
368764,下雨天,下雨天了怎么办？我好想你，不敢打给你，怕你被雷劈？[流泪],10896
64093,孤独患者,自己就这样什么都由着别人，其实很多东西自己都很擅长却不敢暴露，总是默不作声怕人家说风凉话，永远是朋友中最爱笑的，心痛一句没事就草草敷衍过去，时间长了学会很多事都忍住导致自己内伤，不敢在别人面前哭怕人家笑话怕身别没人陪。没错是我错了我不该这么要强，脱掉外壳我也不过是个孤独的易碎品,10890
31446913,Fly,几年过去，艾薇儿嫁为人妻，卸去烟熏妆，唱起公益歌，我只觉得她更美了。,10889
26625301,Pacific Rim,剧情确实不咋地 但去电影院看 效果超震撼,10883
28949412,Rags To Rings,先看评论，再听歌 这就是网易云节奏[大笑],10883
1297483,Lighters,大学十佳歌手我唱这首歌。。居然忘词儿了。。,10881
95475,老人与海,当年最喜欢用我爸的国产大手机双重低音炮放这歌，还做出一副得了忧郁症的样子，想想那画面简直太美！！,10878
133998,老街,宿舍一哥们儿用这首歌作闹铃，结果全宿舍都静静地躺着把这首歌听完。。。,10878
149297,夜的钢琴曲五,很多时候音乐比文字更能准确地传达内心,10878
29850531,不找了,把这首歌献给昨晚被偷的电动车,10877
28661549,Between Worlds,每天晚上听音乐的习惯都是给网易惯的毛病,10875
376417,一生有你,初中时候看着她的侧脸听这首歌。,10873
28310921,狗日的青春,老友相聚，突然发现自己已经在他们中插不上话了。自己一旁强硬的笑容，显得有些木讷。深吸一口气，默默的注视着他们脸庞，些许黯然的回忆突然涌上心头，会心一笑，拿起酒杯，目视对方，撞杯的声响，格外的清脆，就在那杯起杯落中，有什么是放不下的？,10871
314773,贝多芬的悲伤,我觉得非主流代表的不是一个群体，而是一个年龄段。,10869
29734857,Cornfield Chase,18号发行现在就有了，网易云你要我说什么好啊…无条件支持你,10867
857896,A Little Story,有些歌听个两三遍就不想入耳了有些反倒是越听越爱呢,10866
1377247,I Don't Want To Say Goodbye,断背山是我之前想看又不愿意看的一个电影。后来终于耐住性子看了。结果深陷其中。每过一段时间都想再看一次。对其中各种细节了然于心，那些小细节是让你越研究越感到压抑的，每次看都会哭成傻逼。后来知道希斯.莱杰去世后，再回头看这个电影，又有更多虐心点。,10864
28793052,我以为,有一个民谣青年曾说：最单纯的喜欢就是，就算你拒绝了我，我对你也永远没有埋怨。但我不会再靠近了。如果你有求于我，我依然会鞠躬尽瘁。从今往后我会把喜欢藏起来，不再招摇过市了，我会努力过得好，希望你也是。,10862
28095367,唱歌的孩子,摇滚毁十年，民谣废一生,10861
1210496,What Are Words,刚刚在宿舍放这首歌，美国室友说他们早就分手快两年了，这首歌也不是Chris自己写的，只是用这个故事参加《美国偶像》比赛而已。我还专门搜了这个女生的博客，果然她只剩一个人了，每天都在博客上更新一个被毁容的残疾人眼中的一草一木，显得非常平静。,10858
16343632,Whataya Want From Me,柴静的书《看见》，其中有一篇谈到她采访同性恋者。她问张北川我们的社会为什么不接纳同性恋者。张北川说，因为我们的性文化里，把生育当作性的目的，把无知当纯洁，把愚昧当德行，把偏见当原则。,10847
29732659,This Is the Life,每个歌手总会有那么一首我喜欢，它不一定是榜单top10。,10845
404610,Town of Windmill,乡村清脆的旋律，巴松管的自然归属属性，空气也湿润温和。变调后的一种魔法般的精灵旋律，让人回想起小时候的童话。甘露和羊肚菌的芳香，房后雪中红彤彤的果子散发乙酸乙酯的气息。调皮，跳跃而萌化静谧。——Dylan 2015.5.17,10844
34228130,剩下的盛夏,相对于节奏强烈的舞曲我果然比较喜欢这样感觉的流行歌曲，这一首，不是口水歌。编曲和rap都有明显的周董风格，加油啊，少年们！最喜欢的，还是甜甜又略带遗憾的初恋风格……,10840
17405594,The Next Episode - Album Version (Explicit),这首曲子 被老湿在视频中使用过 我记得好像是 中国大片那部视频,10836
186125,开不了口,3：30 Jay 咬到自己舌头了,10835
39443692,可念不可说,剧组的钱估计全花在买吹风机和请配音演员上啦[大哭][大哭][大哭],10832
32102071,X.U.,[奸笑]前奏一起我脑子里就有女王在转圈了,10831
28819421,时间煮雨,那些骂小时代和郭敬明的人我就想问问你们看过原著吗？你们看到了小说里面的友谊和青春吗？如果看过了，我相信你们不会再想骂郭敬明的，而是直接去打死他。,10821
109196,想太多,"这首歌一般是在考试之后听[大哭] 是我想太多，以为分数够。
但你却没有，给我个及格。
是我想太多，以为可以过。
这是为了，刁难我，的理由",10814
31445772,理想三旬,有一个民谣青年曾说：最单纯的喜欢就是，就算你拒绝了我，我对你也永远没有埋怨。但我不会再靠近了。如果你有求于我，我依然会鞠躬尽瘁。从今往后我会把喜欢藏起来，不再招摇过市了，我会努力过得好，希望你也是。,10802
422104424,从此以后 ,简单干净的钢琴伴奏，更加突出了吴亦凡温柔深情的嗓音，将夏木深爱雅望的心情娓娓道来。夏天的风从耳边吹过，清瘦的脊背上，白衬衫微微鼓起。那个沉默如夜的单车少年，从此以后，或许再也等不到他心爱的姑娘。,10798
5366190,BLUE,有多少人跟我一样最喜欢太阳的,10795
5267256,爱很简单,陶喆才是原唱！[惶恐],10793
1783906,A New Day,逢人就说网易云音乐有多赞，都快成祥林嫂了(>_<),10792
26243686,Young And Beautiful,唱这首歌一定要涂红唇黑色小礼裙一脸冷艳缓缓摆动臀部一只手扒着话筒一只手在脑袋旁边翘着兰花指才行,10791
33248189,假如爱有天意,在《我是歌手》之前就开始喜欢健哥的朋友！让我看到你们的双手！！！,10791
28563317,阴天快乐,我爱你。你不爱我。真好。,10790
30841076,I Really Like You,I Really Really Flop[奸笑]~,10790
29814898,可惜没如果,伙计梦，这次上架在下也是尽力了。希望这首歌可以在考研这场大战的前夕给乃们加油。遥祝各位平常心，心平常。无惧战场，从容不迫，最后的战役，Fighting，因为，成败自留香。  ,10781
168091,蓝莲花,当初看过夏雨的一期访谈，中间穿插了一段《那些花儿》，从此知道了朴树。当初看过夏雨主演的电影《独自等待》，插曲之一是《蓝莲花》，从此知道了许巍，开始了我的摇滚之旅。感谢这三位,10778
29482234,Maps,开口跪系列[呆],10774
30635706,从前慢 - 吉他弹唱,我们今年二模的作文题就是它，一边一边唱，不知不觉流下眼泪来，结果，偏题，38分……,10774
26243686,Young And Beautiful,“如果打算爱一个人，你要想清楚，是否愿意为了他，放弃如上帝般自由的心灵，从此心甘情愿有了羁绊。”——《了不起的盖茨比》 ,10772
730631,歳月-雲流れ-,穿着木屐，踏在林中石板路上，林中鸟鸣阵阵，路边小溪潺潺。拧开八音盒，陷入回忆，想着曾经发生的事情，有喜有忧，而现在却终归平静，发生过的都已过去，那就留在过去吧，干脆利落合上八音盒，不留一切，而路依然要接着走。。。,10768
29822014,听见下雨的声音,卧槽 看完你的评论 瞬间躺在床上就哭了 确实是我们变了 变得物质 变得拿杰伦跟别人比,10763
28793140,半壶纱,不知为何听的我好想去削发为尼 只有我一个人这样吗 [汗] ,10762
26584442,风的季节,看不懂评论的就我一个人吗[大哭],10756
347355,情人,摇滚不是请客吃饭，不是无病呻吟，更不是重金属与肥猪流，而是一句句扣人心弦的，让我对生命之感悟的,10750
25862794,LUBOV,这首歌是我高中班里最文艺的女生推荐给我的。她现在定居在欧洲，跟一个诗人相爱着。,10748
29732992,光るなら,害怕吗？悲伤吗？无助吗？对过去的憎恨，对自己的封闭。在逃避？在悔恨什么吗？你知道头顶的星光在你沉下的视野中依然在闪耀吗？你知道自己是谁吗？你用生命绽放音乐的色彩传达给了每个人，你知道自己曾经如此闪耀吗？我是你照耀的星光，愿意指引你找回星河的光芒。抬起头奔跑吧，在舞台的星光下绽放！,10748
28308080,Me and My Broken Heart,تېكىستى ئ‍انچە ياقمىدى ، لېكىن مۇزىكا رېتىمى ئىنتايىن پەيزى ئ‍ىكەن,10746
22722555,Endless Tears,谁跟我一样是首页推荐进来的。[色],10742
725692,only my railgun,当面对两难的抉择时，不妨丢一枚硬币吧，并非是要靠那二分之一的机运来帮你做出抉择！而是因为当硬币被抛上空中，开始旋转的那一瞬间你会突然明白，自己想要的！,10736
32192436,绅士,越掩饰越深刻,10734
36895537,采茶纪,跟着唱一下，快断气了,10730
33035577,Forgettable,不要自卑，你比别人眼中更美丽！,10725
409872504,ninelie,泽野一把推开门“各位，音乐做出来了”说完点开播放键，Aimer和chelly听完微笑点头。泽野淹了口唾沫，“接下来该命名了”，说完把脸凑向了键盘，chelly一急连忙一脚踹向泽野的椅子，Aimer抢过键盘，打上了chelly商量的ninelie连忙发行出去了。泽野:“雅蠛蝶～～”,10719
27901518,好汉歌英文版,好吧，我要客观的说一句：翻译得还是很到位的,10713
167827,素颜,初中的时候 觉得不听许嵩的人真是low，高中后 觉得听许嵩的是个非主流，现在大学了，再回头看看许嵩，发现这个人真的是值得人尊重啊。偶尔唱歌，偶尔写作，偶尔出摄影集，就是不炒作，流言蜚语那么多 他依旧活得自由自在丝毫不理会。,10711
32019002,Beautiful Now,祝各位新年快乐，2016会更好！,10706
31081148,宠爱,二十来岁的糙汉子说句实话 他们三真是人生赢家！,10703
30051774,性空山,整首句句心声。祝愿你以后的人生有酒有肉有姑娘，无风无雨年复年。遗憾我不能奉陪,10702
417250561,不该(with aMEI),我将这个组合命名为伦妹大家应该没有意见吧[奸笑],10697
32069280,Nothing Hurts Like This,我觉得，分享这首的，都该要多无私啊。,10683
2175282,Heartbeats,我觉得听歌最奇妙的就是，当某个熟悉的旋律再次响起来的时候，突然就会回到当初听这首歌的某一瞬间,10680
86360,忘记时间,有个淡淡的女和声，听出来的右上角,10665
34380473,color-X 3D,耳屎已通,10665
350760,农夫渔夫,警告广大文艺男女青年：没有现代化的农机设备，盲目的去种田会累成狗的（不要问我为什么会知道，我想静静[流泪]）,10659
2416737,I Need a Doctor,当一个黑人成为美国总统的时候；当一个白人站在RAP的顶端的时候。我就知道，这世界已经变了。,10656
425298905,下一秒,作词：汪苏泷      作曲：汪苏泷[憨笑],10656
424262521,Rolling in the deep,你让我怎么混啊[大哭]我已经忘了原曲怎么唱了,10653
31209775,未闻花名 - 口琴版,这什么破音乐！听着听着....就害得我买了一个口琴！[流泪][流泪],10646
126946,太早,2006，我初中毕业，为了某个女同学，一个人跑去深圳，如今，那个女同学以是他妈，而我，也是孩子他爸，只不过我们都有自己的家庭！,10643
32341324,League of Legends Epic Dubstep(LOL Remix),只有我一个人通过歌词学英语吗[呆],10638
30841076,I Really Like You,I ~really~ really~ really ~really ~really ~really like you~~~,10626
394485,思念是一种病(Live) - live,她叫 陈芸凡。在纵贯线的演唱会上，阿岳在唱这首歌前抑制不住自己的情感痛哭。阿岳说：“这首歌，我真的不想唱。献给我们爱过的人。”终于懂得这首歌每句歌词的含义。阿岳是真实的，没有一句是废话，每一句都是他悲伤心情的流露。终于体会到这首歌的MV结束时，阿岳趴在栏杆上，背影里那份沉淀的心情。,10625
406737893,FEWZ - Levitate,不知道有多少人在找这首曲啊!!!!  费了我个把月时间.. 我用录音软件录了这首曲 用音频软件提高了音量 结果用网易云打开  居然自动给我找到这一首  真是太强大了,10625
4071236,You,事实上，机场比婚礼殿堂见证了更多真挚的亲吻，医院的墙壁比教堂的聆听了更多祷告。,10624
22673504,하루하루,我是抱着批判GD的态度来听的，没想到出乎意料地好听,10621
415792881,刚刚好,我应该可以把自己照顾好...你要照顾好自己...谢谢薛先生 你每次的歌都戳心 哭了好多遍 爱你四年多很骄傲 会一直很骄傲的跟别人说我爱的人是薛之谦[爱心],10620
27588470,Sleepyhead,逼死强迫症的一个美丽的故事,10618
400161588,失落沙洲,宝贵的不是嗓音 而是创作才华 最好听的不是这首失落沙洲 而是那张惊艳金曲奖的寻人启事专辑,10613
31311706,Welcome to Planet Urf,界面登录的时候，感觉自己是“王者”段位进场一样的，战斗力爆燃！！！[拜],10605
31010481,第三极,看到很多人说要来第三极玩～ 希望大家 保护环境 尊重当地风俗 不要当摄影流氓  任何地方看到哈达、经幡、风马旗和玛尼堆，不要踩、坐在上面 [拜] （希望看到的赞上去，感恩合十～） ,10604
3986241,Yesterday Once More,初中英语老师教的一首歌，那时我们乡里的一所中学里面。现在是养殖场了。那个老师叫什么宪，记得他的字非常好，他说，要给我们补语法，周末时候，自愿去的人就坐在那里，他在黑板上写，我们在下面抄。几周后，他放弃了，我们也放弃了。他教我们唱歌，给我们布置很有意思的作业，还有当场朗读。…,10602
29774609,Windfall,电音中的小清新[憨笑],10600
169185,认真的雪,是不是怀旧的人，即使不爱了也还是会怀念,10599
31209775,未闻花名 - 口琴版,本来学这首曲子是想撩妹的 结果整天吹给基佬听,10595
28283079,Ascension (Remix),我觉得听歌最奇妙的就是，当某个熟悉的旋律再次响起来的时候，突然就会回到当初听这首歌的某一瞬间。,10593
32507038,演员,薛之谦：这张EP不用买 因为只有3首歌 大家网上download听听就好 不用买 真的 因为真的没有意义 海碟唱片：妈的智障[大哭][大哭][大哭],10587
27903692,Radioactive,装了网易之后，每每看到用其他播放器的朋友，眼神就变得特别怜悯[奸笑][奸笑],10585
185811,青花瓷,天青色等烟雨而我在等你。 “天青过雨”是青花瓷上品中的上品，存世极少，也是最美丽的颜色。这种釉色必须在烟雨天才能烧出来，所以说，烟雨天时出现天青色的决定性条件之一。 天青色对烟雨的等待，是对完整生命的渴望和肯定。 而我等你，亦如天青色等烟雨。,10580
29572804,傲寒,麻油叶，单身狗也是狗，可以不爱，但请不要虐待，我们也是人类的好朋友,10576
25702070,玛卡瑞纳,我第一次听以为歌词是这样：我早就肯定我的身体，被自由淋入四万里，哥从来没有想过现在还能这样，散发出芬芳气息，这哥们还是一个浑浊的眼，一直还有期待，哥这样一个骄傲自大的质地，怎么才能找到你…当时还觉得这首歌吊吊的呢，居然还敢这样写。后来才知道歌词比我想的有水平多了,10572
368764,下雨天,"听这首歌，总是不自觉的想起喜欢的女生跟我说:""我怕打雷，所以以后打雷了你能不能打电话陪我聊聊天？""我笑着说好，后来却没能履行自己的承诺，现在已经好久没有联系，那个我喜欢的她，我好后悔我对她做的那些事情，我好想她…",10571
18161816,Let Her Go,你有没有种越听越喜欢的感觉？,10569
27706564,The Fox,狐狸：我真是日了狗了,10569
298258,吴哥窟,无解为何取名为吴哥窟，百度了下，创作灵感来源于花样年华。梁先生走到吴哥窟把心声吐向洞壁之中封存不了了之的感情，继而想起了另一部电影2046，。岁月不能回头，时间在遗忘之后开始。,10566
386837,十万嬉皮,个人感觉这歌句句都在讽刺当代年轻人的感觉，四体不勤五谷不分，却缺少自己的思想，极其容易被煽动，冲动过后才发现是大梦一场,10565
27863779,Staring At You,[亲亲]Diane Birch出生于美国的密歇根州。Diane的童年在南非的津巴布韦和澳大利亚的悉尼度过的。Diane十岁的时候，Birch一家回到美国，并在Oregon州的Portland定居。 但这时候的她很难融入社会中， 她是虔诚的基督徒， 她幻想自己生活在18世纪， 她听歌只听古典音乐和歌剧， 当然， 还有赞美诗。[亲亲],10564
149297,夜的钢琴曲五,世间有情痴，无关风与月。,10553
5179544,You're Beautiful,原来Fucking High是欣喜若狂的意思      我还以为是正那个啥的爽翻天了[呆],10552
29761121,想你想疯了,异地恋太苦，但只因为那个人是你，那么这份坚定的爱便撑起了我所有的信念。如果是以前，听到有关异地恋最后会分开的言论，一定会有同感的点头。现在不会了，异地恋不等同分手，也有可以坚持下去的。这个世界上一定有跑的赢时差，撑得过距离的爱情。只要我相信，只要你坚持。,10552
27804029,走在冷风中,声音好像王若琳和黄小琥[憨笑],10551
399353833,好想你,这首歌貌似西北西北红啊,10551
287035,遇见,高一的时候特别喜欢听，那时候一人在外读书，没什么事[憨笑]，可是每天都必须和妈妈哭半个小时才能写zuoye[呲牙][开心],10550
4132379,I Hate Myself For Loving You,由美国摇滚女歌手Joan Jett于1988年演唱的单曲，取自专辑《Up Your Alley》，Joan Jett凭借该单曲终于再次打入Top10，专辑也成为了她的第二张白金唱片。 刘德华在1996年借这首歌的旋律翻唱了粤语歌曲《我恨我痴心》，收录在其专辑《一个人的感觉》。,10549
274686,煎熬,所谓，一见钟情不过见色起意，日久生情不过权衡利弊。人生来就是孤单的。,10547
186145,可爱女人,原来时不时的有这么多人在听jay的老歌[奸笑],10545
5247677,背影,“为了避免结束  你避免了一切开始” 大概就是“感谢我不可以，住进你的眼睛，所以才能，拥抱你的背影”,10539
409872465,Sofia,[跳舞][跳舞][跳舞][跳舞]满脸络腮胡还能帅成这逼样，除了鲁智深也就只有你了~,10535
109196,想太多,鸣人花了十五年帮喜欢的人想找回她的老公～～应该用这首歌为背景音乐,10527
28912659,Time To Love,我静静听了很久，电脑睡眠了，看电影的室友也睡了，泡脚的水也凉了，凉到脚没知觉，桌上一杯热咖啡也是凉的，月亮很冷，可我此时只是想静静听歌，就连窗外的蛐蛐歌声也不愿听到，只是想闭着眼睛，听着我喜欢的歌，时不时哭一次，没有任何意义，没有任何感触，不是莫名其妙，世界总是美好的。,10518
30780433,Luv Letter (Wisp X Remix),你好，這是Wisp X！ 這是我的官方帳號，請大拇指這個評論，讓人們可以看到！ 我不會說中文，我現在正在使用翻譯，所以如果你不明白，我很抱歉。,10517
28256115,I Do,喜欢的人说要拿这歌当结婚时候的背景音乐,10510
418603076,一点点,才出来5分钟就2k评论还是付费的，除了涡轮还有谁？,10503
2313544,Axel F,学音乐的不觉得这歌是非主流[呆],10502
17939827,Somebody That I Used To Know,难以置信的是我家喵大爷听得津津有味[大哭],10502
29713754,匆匆那年,人生似一场聊斋艳遇，走进去的时候看见周遭花开成海，灯下美人如玉，一觉醒来，发现所处的地方不过是山野孤坟……,10502
30431364,光,听第一句感觉用粤语唱的…是只有我有这个错觉吗 0.0,10495
316938,再见二丁目,听朋友说爱情的模样。 大学里看到的太多好像大抵就是。他可能是真的喜欢你，但这一点也不妨碍他同样喜欢别人。真正遗憾的，是从未体验过被人坚定选择的感觉。就像是，他只是刚好需要，而你刚好在。,10494
186139,安静,十几年了，出过很多舞王，歌王，高音花腔一个比一个厉害，但周杰伦只出了一个。,10492
28798452,1965,1965年 云南省西盟佤族自治县成立。 西藏萨纳水电站建成。 党和国家领导人刘少奇、周恩来、朱德、邓小平等，接见了各少数民族参观团的全体成员。 [可爱][可爱][可爱],10489
31140522,普通DISCO,wow神一般的网云 和b站的关系非一般的普通[呆],10489
4195310,Grenade,我真的很想拿只笔画他们脸出来,10484
411988502,山丘 （Cover 李宗盛）,越过山丘，才发现你们这么早就来看球,10484
28095742,Rather Be,好弹！耳朵里放了一根弹簧[大哭],10480
30039685,遇见你的时候所有星星都落到我头上,喜欢演小赵默笙的演员！大学这段拍的很活泼！,10480
168053,故乡,每次都听到想哭 从吉林到江西 我真的不容易,10478
27845535,Crazy Bird,我就是那个专家,10477
32922450,IF YOU,阿黎 酷nio噶多呐噶哟 那能啊木够多嗨素哦不锁哟 撒狼一多呐噶哟 那能怕布抽老莫哈你 锁英内哟 莫落及能酷对莫斯吗能把啦bou大 家跟抽一对哟 撒啦进大 西干一 及难谬多 莫丢进噶 也sin噶gi呐 你sin噶gi呐 IF YOU IF YOU 啊进弄木能及呀能打谬 屋里大西多啦噶西能落斯噶 IF YOU IF YOU ,10474
35090707,あの頃~ジンジンバオヂュオニー~,主要还是日文整个发音体系的问题，喜欢这种发音的基本上听同一曲子都会觉得日语比中文好听。但这首不得不说是日本作曲家的功劳，日文中文两相宜。不管怎么说，依然忘不了当时在电影院第一次听到这首歌的惊艳。,10474
2788529,Loving Strangers,在公车上戴着耳机听着这首歌 ，他一上车就迎着阳光向我走来，后来问我要了号码，后来我们在一起，现在这首歌是他的手机铃声。,10472
418603076,一点点,作曲：周杰伦 作词：方文山 演唱：周杰伦 这是我心中的最美三行情书[爱心],10462
28009051,没有理想的人不伤心,像我这样一个人，没有要赡养的长辈；没有要保护的孩子；没多少朋友，有的那些也常年见不到面；不被人爱也不会去爱别人。无牵无挂，其实是特别危险的一个状态。我想我已经失去爱一个人的能力了，随时会分裂出另一个我，觉得眼前的一切事和人都与自己无关,10461
4153366,Numb,被飞车毁了，再也回不去了[怒][怒],10457
25727803,修炼爱情,这首歌超级难唱！！,10453
35476049,这个年纪,来，抄吧，不用全抄，抄一本最少的就行，你说的对，知识就是力量。,10452
30394891,Seve,這歌是我上傳的[撇嘴],10446
26447698,アイロニ,[惊恐]感觉就是有个美男子在你耳边喃喃细语，低吟浅唱…毫无抵抗力！,10440
185904,夜曲,记得高中的时候，只听周杰伦，众多卡带和MP3列表中，最喜欢的就是这首《夜曲》，前奏一起，仿佛整个人都要窒息，漂亮的和声，华丽的演奏，经典的台词，更有绝美的念唱，至今都为之颤抖——致我深爱的《十一月的肖邦》,10438
27676089,以后的以后,开始已经写好，一见如故，结局已经写好，花开两朵，各自灿烂,10436
28456751,It Is Well (Live),你不必生来勇敢、天赋过人，只要能投入勤奋，诚诚恳恳[亲亲],10434
19081573,Until You,为毛没人说封面帅瞎！！！,10433
31861287,fish in the pool,“是你把蜜蜂放到我背上的吧？超级疼，一辈子都不会忘的那种。”“那是爱的告白啊。”,10418
27747330,被驯服的象,我走过山时，山不说话，  我路过海时，海不说话，  小毛驴滴滴答答，倚天剑伴我走天涯。  大家都说我因为爱着杨过大侠，才在峨嵋山上出了家，  其实我只是爱上了峨嵋山上的云和霞，  像极了十六岁那年的烟花。,10411
30780496,Mine (Illenium Remix),最近刚组建了我俩的家 他做饭洗碗我拖地板 一看标题就果断收藏的歌单啊…这样就可以拉着拖吧奔跑了是不[呲牙],10410
3986241,Yesterday Once More,我打了很多字，又默默的删了。有些东西说不清,10404
1606099,Lost Without You,其实原来有个装B的云友听歌是把小提琴评论成二胡，别人告诉他错了，他还不承认，于是有几个幸灾乐祸的云友就跟着起哄说这是二胡，然后这个梗传开了，网易云音乐的很多云友就心照不宣的把小提琴说成二胡，这就是个开玩笑的梗，你不必当真，我们都知道它是小提琴哦～,10399
26620756,当爱已成往事(霸王别姬 电影插曲),以前我以为有一种鸟一开始飞就会飞到死亡的那一天才落地。其实它什么地方也没去过，那鸟一开始就已经死了。———《阿飞正传》,10399
407002483,浪费,徐佳莹唱的是无畏，林宥嘉唱的是无谓。,10397
109998,贝加尔湖畔,有位诗人，他叫李健,10396
202369,画,小雷绝对是个有故事深刻的人，很民谣的感觉，可以唱出自己的故事理解，这种表达方式不亚于写作者的书写！,10392
33937527,PneumaticTokyo,歌名东京热,10390
37653063,Please Don't Go,前奏自带魔性好吗，声音也是性感的行列，只是抒情段有一点点走大众风格，但还是希望早日上999+[拜]🏻,10386
356034,Young For You,一听这歌就想起我表白失败的男神！！！好喜欢他！！！！,10385
27867140,房间,在夏天有燃烧的晚霞的路边，在秋日窗帘被风轻吹起的寝室，听着歌，突然就能想到那些过去的甜蜜的曾经，然后收到你的短信，问我在干嘛。,10385
32317208,僕らの手には何もないけど、,如果你重要的人去世了，你感到十分悲伤，你悲伤痛苦了好久，但是突然你有一天开始不感到悲伤，你感到有了一股力量，你有了振作的力量，你开始做美好的事情，缅怀对方，说不定就是对方舍不得你悲伤，回来拥抱了一下你。,10366
32507039,下雨了,看完绅士和演员的mv，我觉得这张专辑就是再讲一个故事，薛之谦喜欢上了裴涩琪，裴有男友，为了能陪伴在裴身边而一直做个绅士，裴男友出车祸去世了，裴接受不了打击得了精神病，薛一直不离不弃的照顾裴，在她面前当演员扮演她的前男友，裴最后清醒了认出薛选择了离开，下一个故事就是下雨了。,10366
64886,浮夸,医生唱的是屌丝博取关注，林志炫唱不出来,10362
27846862,Let Her Go,每一位翻唱都能唱出不同的感觉，为毛我们大天朝的翻唱就像Q宠大乱斗呢，姐想不通。,10359
32408003,WE LIKE 2 PARTY,27岁！失恋第四天！人生第一次花钱买数字音乐，献给你啦 大爱！！！听Loser就感觉自己是个垃圾人，不然你也不会离开，五天没吃东西，昨晚昏倒过去，醒来发现，不就那样吗？开心是过不开心也是过，何必一直自以为是感动自己，去TM的不合适！再见！,10356
28315918,Freaks (Original Mix),我正在一边泡脚一边抖脚，抖得一地都是水[大哭][大哭],10351
33223036,千古,自从看过了花千骨，我知道了如今的神经病都不叫神经病，叫执念太深；谈恋爱都不叫谈恋爱，叫生死劫；有代沟的都不叫代沟，叫结界; 前辈都已经不再叫前辈了，叫上仙！公司领导都不再叫领导了，叫尊上！…现在我终于知道为什么我有时候的脾气不好了！因为我控制不了我体内的洪荒之力,10349
405599119,7 Years,第二个七年，我失去了一个家人，第三个七年，我又失去了一个家人。我知道终有天，我也会走到生命尽头，与他们团聚。在这之前，活着的时候珍惜好对自己好的人。,10346
28978321,逆流成河,跟女朋友异地恋  我郑州  她武汉  每天都是手机  三年  我要坚持三年，我失去她我会难过  三年后  我会回来评论。祝福我吧,10343
39443693,漩涡,剧组穷困潦倒 演员颜值爆表,10342
26060065,Counting Stars,每次听都要就着翻译！！！,10339
28838178,青春修炼手册,青春修炼手册.....为毛感觉辣么羞耻(*/ω＼*)可是好洗脑噢(*/ω＼*)跟着我左手右手一个慢动作~右手左手慢动作重播~出不来了(╯‵□′)╯︵┻━┻,10331
1600454,Wild Wild Web,每日推荐，网易太厉害了，从此再也不会碰别的音乐软件了~啊哈哈哈哈,10330
26217408,祝天下所有的情侣都是失散多年的兄妹,让我们再次聆听这美好祝福,10328
